Company=GREAT BEAR PETROLEUM
Well=GB_ALCOR_#1
Field=WILDCAT
County=NORTH SLOPE
State=ALASKA
Country=NORTH SLOPE
Dip Summary From 4550.80 to 4575.80 Metres
Dip Confidence :
   E=Excellent(dip quality=1), G=Good(dip quality=2)
F=Fair(dip quality=3), P=Poor(dip quality=4 or 5)
Depth,Class,True Mag,True Azi,Quality,Caliper,Conf,DipType,Gamma Ray,Devi,Hazi
7208.0063,BED,    1.44,   73.40,1,8.56,E,Bed Boundary,119.10,0.47,217.82
7208.1689,BED,    0.75,   73.40,1,8.56,E,Bed Boundary,120.82,0.47,217.85
7208.3447,BED,    1.44,   71.60,1,8.57,E,Bed Boundary,121.80,0.48,217.76
7208.7612,BED,    1.44,   77.00,1,8.57,E,Bed Boundary,127.87,0.48,217.68
7208.8652,BED,    1.44,   80.60,1,8.57,E,Bed Boundary,129.49,0.47,217.72
7209.2686,BED,    2.14,   75.20,1,8.56,E,Bed Boundary,135.93,0.47,217.95
7209.5093,BED,    1.39,   75.20,1,8.56,E,Bed Boundary,137.41,0.47,217.93
7209.7046,BED,    1.44,   75.20,1,8.57,E,Bed Boundary,138.45,0.47,217.88
7209.8086,BED,    1.39,   75.20,1,8.57,E,Bed Boundary,140.67,0.47,217.89
7210.0757,BED,    1.44,   82.40,1,8.56,E,Bed Boundary,139.09,0.47,218.02
7210.2969,BED,    1.44,   86.00,1,8.57,E,Bed Boundary,139.93,0.47,218.06
7210.3945,BED,    0.75,   75.20,1,8.57,E,Bed Boundary,139.82,0.47,218.05
7210.8110,BED,    2.13,   66.20,1,8.58,E,Bed Boundary,139.30,0.47,217.91
7210.9673,BED,    2.14,   66.20,1,8.57,E,Bed Boundary,139.14,0.47,217.88
7211.2729,BED,    1.44,   64.40,1,8.57,E,Bed Boundary,138.82,0.47,217.89
7211.3965,BED,    1.39,   62.60,1,8.56,E,Bed Boundary,139.14,0.47,217.89
7211.5591,BED,    1.39,   64.40,1,8.56,E,Bed Boundary,136.18,0.47,217.84
7211.6440,BED,    1.44,   62.60,1,8.56,E,Bed Boundary,135.58,0.47,217.80
7211.8911,BED,    1.44,   62.60,1,8.56,E,Bed Boundary,132.83,0.47,217.69
7212.0996,BED,    1.44,   62.60,1,8.56,E,Bed Boundary,132.18,0.47,217.65
7212.2749,BED,    1.39,   66.20,1,8.55,E,Bed Boundary,132.83,0.47,217.71
7212.4507,BED,    1.39,   64.40,1,8.56,E,Bed Boundary,132.58,0.47,217.83
7212.6328,BED,    1.39,   84.20,1,8.56,E,Bed Boundary,136.31,0.47,217.87
7213.0366,BED,    1.44,   82.40,1,8.57,E,Bed Boundary,139.05,0.47,217.88
7213.4727,BED,    2.14,   89.60,1,8.57,E,Bed Boundary,139.98,0.47,217.93
7213.6484,BED,    2.88,   87.80,1,8.58,E,Bed Boundary,138.31,0.47,217.90
7213.9019,BED,    2.13,   91.40,1,8.59,E,Bed Boundary,135.85,0.48,217.88
7214.2207,BED,    1.39,   89.60,1,8.58,E,Bed Boundary,129.62,0.48,217.89
7214.3184,BED,    1.39,   87.80,1,8.57,E,Bed Boundary,126.92,0.48,217.90
7214.7676,BED,    1.44,   87.80,1,8.56,E,Bed Boundary,120.64,0.48,217.87
7214.9824,BED,    1.44,   89.60,1,8.56,E,Bed Boundary,118.73,0.48,217.85
7215.2490,BED,    2.13,   91.40,1,8.58,E,Bed Boundary,118.63,0.48,217.81
7215.4897,BED,    1.39,   95.00,1,8.59,E,Bed Boundary,118.86,0.48,217.68
7215.6201,BED,    1.44,   96.80,1,8.59,E,Bed Boundary,119.53,0.48,217.58
7215.8086,BED,    1.39,   98.60,1,8.59,E,Bed Boundary,119.28,0.48,217.45
7215.9258,BED,    1.44,  102.20,1,8.59,E,Bed Boundary,118.25,0.48,217.37
7216.5376,BED,    1.44,   89.60,1,8.55,E,Bed Boundary,121.03,0.48,217.20
7216.6611,BED,    1.39,   89.60,1,8.55,E,Bed Boundary,122.69,0.48,217.22
7216.7651,BED,    1.39,   82.40,1,8.56,E,Bed Boundary,123.23,0.48,217.24
7217.0908,BED,    2.88,   82.40,1,8.56,E,Bed Boundary,124.39,0.48,217.30
7217.2471,BED,    2.88,   84.20,1,8.58,E,Bed Boundary,124.71,0.48,217.33
7217.4292,BED,    0.75,   84.20,1,8.58,E,Bed Boundary,124.09,0.48,217.40
7217.5464,BED,    3.57,   86.00,1,8.57,E,Bed Boundary,125.04,0.48,217.40
7217.9497,BED,    0.69,   62.60,2,8.59,G,Bed Boundary,128.46,0.48,217.39
7218.4248,BED,    0.69,   59.00,2,8.59,G,Bed Boundary,137.13,0.48,217.69
7218.6201,BED,    0.75,   60.80,2,8.60,G,Bed Boundary,139.51,0.48,217.78
7219.0757,BED,    0.75,   62.60,2,8.58,G,Bed Boundary,136.86,0.48,217.76
7219.4204,BED,    0.69,   62.60,2,8.56,G,Bed Boundary,131.21,0.48,217.78
7219.5830,BED,    0.69,   57.20,2,8.56,G,Bed Boundary,129.54,0.48,217.71
7219.6743,BED,    0.75,   59.00,2,8.56,G,Bed Boundary,126.67,0.48,217.64
7219.7915,BED,    0.75,   59.00,2,8.57,G,Bed Boundary,126.62,0.48,217.60
7219.9087,BED,    0.75,   59.00,2,8.58,G,Bed Boundary,125.05,0.48,217.60
7220.2729,BED,    0.69,   62.60,2,8.58,G,Bed Boundary,127.35,0.48,217.58
7220.3511,BED,    0.69,   62.60,2,8.57,G,Bed Boundary,127.94,0.48,217.56
7220.4551,BED,    0.69,   60.80,1,8.56,E,Bed Boundary,129.32,0.48,217.54
7220.8521,BED,    0.70,   60.80,1,8.56,E,Bed Boundary,131.26,0.48,217.55
7221.4966,BED,    0.75,   80.60,1,8.56,E,Bed Boundary,128.68,0.47,217.69
7221.7437,BED,    1.44,   80.60,1,8.58,E,Bed Boundary,127.41,0.47,217.68
7221.9194,BED,    0.75,   80.60,1,8.59,E,Bed Boundary,125.76,0.47,217.65
7222.4009,BED,    0.69,   80.60,1,8.56,E,Bed Boundary,120.42,0.47,217.72
7222.8174,BED,    1.44,   77.00,1,8.56,E,Bed Boundary,115.22,0.47,217.82
7223.0254,BED,    2.08,   80.60,1,8.57,E,Bed Boundary,112.87,0.47,217.79
7223.2012,BED,    2.14,   80.60,1,8.56,E,Bed Boundary,109.62,0.47,217.73
7223.3184,BED,    1.39,   80.60,1,8.56,E,Bed Boundary,110.78,0.47,217.69
7223.4575,FRAC,   78.74,  242.60,3,8.56,F,Natural Fracture,111.22,0.47,217.65
7223.4810,BED,    1.39,   80.60,1,8.56,E,Bed Boundary,111.56,0.47,217.64
7223.6699,BED,    0.69,   80.60,1,8.57,E,Bed Boundary,113.92,0.47,217.70
7223.9756,BED,    1.39,   78.80,1,8.55,E,Bed Boundary,121.53,0.48,217.75
7224.1577,BED,    2.09,   78.80,1,8.53,E,Bed Boundary,121.93,0.48,217.75
7224.3726,BED,    0.70,   66.20,1,8.53,E,Bed Boundary,122.72,0.47,217.73
7224.5615,BED,    0.75,   66.20,1,8.54,E,Bed Boundary,122.48,0.47,217.70
7224.7959,BED,    0.75,   69.80,1,8.56,E,Bed Boundary,120.50,0.47,217.71
7225.3555,BED,    0.75,   68.00,1,8.58,E,Bed Boundary,116.75,0.48,217.86
7225.8110,BED,    1.45,   66.20,1,8.53,E,Bed Boundary,120.36,0.48,217.89
7226.0063,BED,    0.75,   68.00,1,8.54,E,Bed Boundary,123.21,0.48,217.91
7226.2729,BED,    0.69,   68.00,1,8.56,E,Bed Boundary,125.84,0.48,217.93
7226.4551,BED,    1.44,   68.00,1,8.57,E,Bed Boundary,123.05,0.48,217.85
7226.5659,BED,    0.75,   53.60,1,8.56,E,Bed Boundary,122.57,0.48,217.78
7226.9756,BED,    1.39,   59.00,1,8.56,E,Bed Boundary,120.47,0.47,217.51
7227.1060,BED,    1.44,   59.00,1,8.56,E,Bed Boundary,119.14,0.48,217.49
7227.2427,BED,    0.75,   59.00,1,8.55,E,Bed Boundary,117.97,0.48,217.49
7227.5811,BED,    1.44,   77.00,1,8.56,E,Bed Boundary,115.14,0.47,217.42
7227.8022,BED,    2.83,   77.00,1,8.56,E,Bed Boundary,111.11,0.47,217.49
7227.9194,BED,    1.44,   86.00,1,8.56,E,Bed Boundary,108.77,0.47,217.57
7228.1343,BED,    1.44,   68.00,1,8.55,E,Bed Boundary,105.11,0.47,217.69
7228.2056,BED,    1.39,   69.80,1,8.55,E,Bed Boundary,103.13,0.47,217.73
7228.5313,BED,    1.44,   68.00,1,8.55,E,Bed Boundary,93.82,0.47,217.74
7228.5820,FRAC,   78.16,  244.40,3,8.55,F,Natural Fracture,92.92,0.47,217.73
7228.6289,BED,    0.75,   71.60,1,8.55,E,Bed Boundary,92.08,0.47,217.72
7228.7261,BED,    1.39,   71.60,1,8.54,E,Bed Boundary,87.12,0.47,217.69
7228.8823,BED,    2.14,   71.60,1,8.54,E,Bed Boundary,86.37,0.47,217.67
7229.0190,BED,    1.39,   75.20,1,8.53,E,Bed Boundary,82.79,0.47,217.65
7229.1362,BED,    1.45,   60.80,1,8.53,E,Bed Boundary,83.85,0.47,217.68
7229.2925,BED,    1.45,   71.60,1,8.53,E,Bed Boundary,84.34,0.47,217.73
7229.6831,BED,    1.45,   73.40,1,8.53,E,Bed Boundary,89.69,0.47,217.92
7229.7998,BED,    1.39,   73.40,1,8.54,E,Bed Boundary,91.71,0.47,217.91
7230.0928,BED,    0.70,   71.60,1,8.56,E,Bed Boundary,96.96,0.47,217.88
7230.1841,BED,    2.14,   62.60,1,8.55,E,Bed Boundary,98.34,0.47,217.89
7231.1016,BED,    0.70,   59.00,3,8.55,F,Bed Boundary,112.35,0.47,218.38
7231.1992,BED,    1.44,   51.80,3,8.56,F,Bed Boundary,113.24,0.47,218.42
7231.7261,BED,    1.39,   50.00,3,8.58,F,Bed Boundary,117.73,0.47,218.87
7233.0146,BED,    1.39,   53.60,3,8.57,F,Bed Boundary,131.10,0.47,219.32
7233.1577,BED,    0.69,   57.20,3,8.57,F,Bed Boundary,129.85,0.47,219.33
7233.3208,BED,    1.44,   57.20,3,8.57,F,Bed Boundary,128.43,0.47,219.35
7233.5288,BED,    0.69,   51.80,3,8.58,F,Bed Boundary,125.97,0.47,219.42
7233.6719,BED,    0.69,   53.60,3,8.57,F,Bed Boundary,125.14,0.47,219.50
7234.2642,BED,    1.39,   48.20,3,8.55,F,Bed Boundary,124.52,0.47,219.94
7234.7915,BED,    2.14,   48.20,3,8.55,F,Bed Boundary,125.98,0.47,220.18
7235.2080,BED,    0.75,   53.60,3,8.56,F,Bed Boundary,125.03,0.47,220.43
7235.5269,BED,    1.44,   51.80,3,8.56,F,Bed Boundary,123.01,0.47,220.60
7235.9170,BED,    1.39,   44.60,3,8.56,F,Bed Boundary,121.77,0.47,220.90
7236.3921,BED,    1.39,   42.80,1,8.56,E,Bed Boundary,124.66,0.47,221.01
7236.6396,BED,    1.44,   48.20,1,8.57,E,Bed Boundary,127.68,0.47,220.97
7236.8589,FRAC,   52.33,  296.60,3,8.57,F,Natural Fracture,129.46,0.47,220.98
7237.0039,BED,    0.69,   51.80,1,8.56,E,Bed Boundary,130.03,0.47,220.96
7237.1147,BED,    1.44,   50.00,1,8.56,E,Bed Boundary,130.80,0.47,220.95
7237.3423,BED,    1.44,   55.40,1,8.57,E,Bed Boundary,132.22,0.47,220.95
7237.4727,BED,    1.44,   51.80,1,8.58,E,Bed Boundary,131.68,0.47,220.95
7237.8306,BED,    1.44,   50.00,1,8.57,E,Bed Boundary,130.43,0.47,221.01
7238.3574,BED,    0.69,   64.40,1,8.56,E,Bed Boundary,126.08,0.47,220.87
7238.5591,BED,    1.39,   55.40,1,8.57,E,Bed Boundary,127.00,0.47,220.92
7238.8521,BED,    1.44,   55.40,1,8.57,E,Bed Boundary,131.05,0.47,221.10
7239.1060,BED,    0.69,   53.60,1,8.57,E,Bed Boundary,135.73,0.47,221.23
7239.3970,FRAC,   64.67,  253.40,3,8.57,F,Natural Fracture,139.55,0.47,221.35
7239.4507,BED,    1.39,   50.00,1,8.57,E,Bed Boundary,139.06,0.47,221.36
7239.6201,BED,    1.44,   46.40,1,8.57,E,Bed Boundary,138.32,0.47,221.42
7239.8999,BED,    2.14,   69.80,3,8.57,F,Bed Boundary,134.95,0.47,221.52
7240.1470,BED,    1.39,   55.40,3,8.59,F,Bed Boundary,129.62,0.47,221.60
7240.3423,BED,    1.44,   51.80,3,8.59,F,Bed Boundary,125.47,0.47,221.64
7240.5703,BED,    1.44,   50.00,3,8.59,F,Bed Boundary,121.54,0.47,221.65
7240.8110,BED,    0.75,   57.20,3,8.58,F,Bed Boundary,121.86,0.47,221.64
7241.0972,BED,    0.70,   60.80,3,8.56,F,Bed Boundary,123.84,0.47,221.64
7241.3315,BED,    2.13,   60.80,3,8.57,F,Bed Boundary,126.57,0.47,221.77
7241.6245,BED,    2.13,   60.80,3,8.58,F,Bed Boundary,131.68,0.47,221.88
7241.8457,BED,    2.13,   60.80,3,8.59,F,Bed Boundary,131.00,0.47,221.93
7241.9824,BED,    2.13,   60.80,3,8.59,F,Bed Boundary,130.94,0.47,221.97
7242.5381,BED,    1.18,   37.40,1,8.56,E,Bed Boundary,130.96,0.47,222.35
7242.9453,BED,    0.69,   53.60,2,8.56,G,Bed Boundary,132.27,0.47,222.29
7243.0845,FRAC,   67.06,  226.40,2,8.56,G,Natural Fracture,133.43,0.47,222.24
7243.2773,BED,    1.44,   55.40,2,8.57,G,Bed Boundary,135.09,0.47,222.30
7243.6025,BED,    1.39,   53.60,2,8.57,G,Bed Boundary,139.50,0.47,222.39
7243.8823,BED,    2.14,   55.40,2,8.56,G,Bed Boundary,140.09,0.47,222.53
7244.0840,BED,    1.39,   87.80,2,8.55,G,Bed Boundary,144.28,0.47,222.62
7244.3379,BED,    1.39,   71.60,2,8.54,G,Bed Boundary,146.63,0.47,222.89
7244.5137,BED,    2.14,   69.80,2,8.53,G,Bed Boundary,146.78,0.47,222.93
7244.7026,BED,    1.45,   69.80,2,8.52,G,Bed Boundary,147.37,0.47,222.88
7245.0020,BED,    1.45,   73.40,2,8.53,G,Bed Boundary,146.84,0.47,222.83
7245.3687,BED,    2.36,   66.20,1,8.53,E,Bed Boundary,140.93,0.47,222.93
7245.5083,FRAC,   70.05,  230.00,3,8.52,F,Natural Fracture,139.00,0.47,222.92
7245.7437,BED,    2.84,   75.20,2,8.52,G,Bed Boundary,135.97,0.47,223.00
7245.8608,BED,    2.14,   75.20,2,8.53,G,Bed Boundary,134.14,0.47,223.07
7246.0820,BED,    1.45,   75.20,2,8.54,G,Bed Boundary,131.17,0.47,223.20
7246.4727,BED,    1.44,   91.40,2,8.57,G,Bed Boundary,121.44,0.47,223.47
7246.7065,BED,    2.82,   91.40,2,8.59,G,Bed Boundary,114.87,0.47,223.65
7247.0127,BED,    2.82,   80.60,2,8.60,G,Bed Boundary,105.96,0.47,223.78
7247.2881,BED,    2.35,   80.60,2,8.59,G,Erosional Surface,99.39,0.47,223.96
7247.4941,BED,    0.69,  111.20,2,8.61,G,Bed Boundary,95.12,0.47,224.05
7247.7153,BED,    1.44,  111.20,1,8.61,E,Bed Boundary,90.35,0.47,224.10
7247.8652,BED,    1.38,  100.40,1,8.62,E,Bed Boundary,89.17,0.47,224.14
7247.9873,FRAC,   78.67,  242.60,3,8.62,F,Natural Fracture,87.84,0.47,224.22
7248.0020,BED,    2.13,   91.40,1,8.62,E,Bed Boundary,87.68,0.47,224.23
7248.3076,BED,    1.43,  111.20,1,8.64,E,Bed Boundary,84.78,0.47,224.41
7248.7241,BED,    1.43,  111.20,1,8.72,E,Bed Boundary,82.80,0.47,224.76
7248.8608,BED,    1.42,  111.20,1,8.74,E,Bed Boundary,82.02,0.47,224.87
7249.0688,BED,    0.74,  104.00,1,8.74,E,Bed Boundary,82.08,0.47,224.98
7250.4614,BED,    0.74,  107.60,1,8.71,E,Bed Boundary,73.72,0.47,225.50
7250.6440,BED,    1.38,  105.80,1,8.65,E,Bed Boundary,74.64,0.47,225.49
7250.8193,BED,    1.44,  105.80,1,8.61,E,Bed Boundary,74.93,0.47,225.49
7250.9561,BED,    1.44,  105.80,1,8.59,E,Bed Boundary,74.62,0.47,225.51
7252.3291,BED,    1.39,   93.20,1,8.57,E,Bed Boundary,73.22,0.47,225.63
7252.5898,BED,    2.14,   86.00,1,8.57,E,Bed Boundary,70.05,0.47,225.70
7252.7847,BED,    2.13,   75.20,1,8.58,E,Bed Boundary,68.10,0.48,225.83
7252.9478,BED,    0.75,   84.20,1,8.57,E,Bed Boundary,69.28,0.48,225.91
7253.1362,BED,    2.14,   77.00,1,8.57,E,Bed Boundary,70.37,0.48,225.97
7253.4746,BED,    1.44,   78.80,1,8.58,E,Bed Boundary,73.68,0.48,226.10
7253.6113,BED,    1.44,   75.20,1,8.58,E,Bed Boundary,74.49,0.48,226.15
7253.7544,BED,    2.13,   77.00,1,8.58,E,Bed Boundary,75.09,0.48,226.14
7254.5938,BED,    2.83,   95.00,1,8.56,E,Bed Boundary,78.01,0.48,225.89
7255.2251,BED,    2.83,   87.80,1,8.57,E,Bed Boundary,75.33,0.48,226.09
7255.3813,BED,    2.14,   87.80,1,8.56,E,Bed Boundary,74.77,0.48,226.13
7255.5117,BED,    2.14,   91.40,1,8.56,E,Bed Boundary,75.05,0.48,226.21
7255.6938,BED,    2.89,   89.60,1,8.55,E,Bed Boundary,75.21,0.48,226.27
7255.9131,FRAC,   89.13,   77.00,3,8.55,F,Induced Fracture,76.34,0.48,226.20
7255.9478,BED,    2.89,   89.60,1,8.56,E,Bed Boundary,76.51,0.48,226.20
7256.1689,BED,    2.14,   87.80,1,8.56,E,Bed Boundary,77.93,0.48,226.18
7256.3965,BED,    2.83,   87.80,1,8.55,E,Bed Boundary,78.39,0.48,226.16
7256.8193,BED,    2.83,   89.60,3,8.55,F,Bed Boundary,79.83,0.48,226.27
7257.0669,BED,    2.14,   84.20,3,8.55,F,Bed Boundary,77.88,0.48,226.37
7257.1904,BED,    1.44,   86.00,3,8.55,F,Bed Boundary,77.45,0.48,226.41
7257.3599,BED,    1.44,   87.80,3,8.55,F,Bed Boundary,76.79,0.48,226.38
7257.6069,BED,    2.14,   89.60,3,8.55,F,Bed Boundary,75.07,0.48,226.46
7257.7827,BED,    2.14,   89.60,3,8.56,F,Bed Boundary,74.27,0.48,226.48
7257.9126,BED,    2.09,   89.60,3,8.55,F,Bed Boundary,75.47,0.48,226.50
7258.1733,BED,    2.14,   89.60,3,8.55,F,Bed Boundary,78.01,0.48,226.67
7258.3359,BED,    2.14,   86.00,3,8.55,F,Bed Boundary,80.01,0.48,226.82
7258.5376,BED,    1.45,  104.00,3,8.54,F,Bed Boundary,81.49,0.48,226.95
7258.6548,BED,    2.14,  104.00,3,8.54,F,Bed Boundary,81.51,0.48,227.01
7258.7783,BED,    2.14,  105.80,3,8.54,F,Bed Boundary,80.90,0.48,227.06
7258.8696,BED,    1.45,   87.80,1,8.54,E,Bed Boundary,81.16,0.48,227.10
7259.0449,BED,    2.84,   89.60,1,8.54,E,Bed Boundary,80.82,0.48,227.11
7259.2012,BED,    2.14,   91.40,1,8.53,E,Bed Boundary,81.86,0.48,227.13
7259.3574,BED,    2.14,   91.40,3,8.53,F,Bed Boundary,82.69,0.48,227.17
7259.4810,BED,    2.84,   89.60,3,8.53,F,Bed Boundary,83.67,0.48,227.22
7259.6831,BED,    2.14,   89.60,3,8.54,F,Bed Boundary,85.41,0.48,227.32
7259.9048,FRAC,   80.10,  226.40,2,8.54,G,Natural Fracture,87.35,0.48,227.46
7260.1709,BED,    2.14,   87.80,3,8.54,F,Bed Boundary,88.19,0.48,227.47
7260.5938,BED,    2.14,   84.20,1,8.54,E,Bed Boundary,85.81,0.48,227.48
7261.0757,BED,    2.14,   86.00,1,8.55,E,Bed Boundary,81.40,0.48,227.47
7261.4141,BED,    1.44,   87.80,1,8.56,E,Bed Boundary,80.14,0.48,227.55
7261.5049,BED,    2.83,   89.60,1,8.56,E,Bed Boundary,79.10,0.48,227.53
7261.6807,BED,    3.53,   89.60,1,8.54,E,Bed Boundary,78.99,0.49,227.48
7262.1494,BED,    2.89,   93.20,1,8.55,E,Bed Boundary,78.63,0.49,227.47
7262.4683,BED,    3.58,   98.60,1,8.55,E,Bed Boundary,79.31,0.49,227.48
7262.8716,BED,    2.83,  104.00,1,8.55,E,Bed Boundary,80.51,0.49,227.46
7263.1387,BED,    2.89,   89.60,1,8.54,E,Bed Boundary,80.11,0.49,227.63
7263.4116,BED,    2.14,   95.00,1,8.53,E,Bed Boundary,79.61,0.49,227.86
7263.5811,BED,    2.89,   95.00,1,8.53,E,Bed Boundary,78.91,0.49,227.92
7263.7305,BED,    1.39,   96.80,1,8.54,E,Bed Boundary,77.92,0.49,227.96
7263.9517,BED,    2.14,   96.80,1,8.55,E,Bed Boundary,76.34,0.49,228.00
7264.1084,FRAC,   88.73,   59.00,3,8.55,F,Induced Fracture,74.68,0.49,228.02
7264.1538,BED,    1.44,   95.00,1,8.55,E,Bed Boundary,74.81,0.49,228.03
7264.5313,BED,    1.44,   93.20,1,8.55,E,Bed Boundary,76.13,0.49,228.10
7264.7065,BED,    2.14,   93.20,1,8.56,E,Bed Boundary,76.60,0.49,228.11
7264.9019,BED,    1.39,   89.60,1,8.56,E,Bed Boundary,77.75,0.49,228.21
7265.3315,BED,    2.83,   84.20,3,8.56,F,Bed Boundary,75.77,0.49,228.48
7265.4746,BED,    1.44,   77.00,3,8.56,F,Bed Boundary,74.86,0.49,228.53
7265.6567,BED,    3.52,   62.60,3,8.56,F,Bed Boundary,73.38,0.49,228.56
7265.7998,BED,    2.14,   64.40,3,8.57,F,Bed Boundary,71.64,0.49,228.59
7265.9043,BED,    2.88,   64.40,3,8.58,F,Bed Boundary,72.09,0.49,228.61
7266.2231,BED,    1.44,   66.20,3,8.59,F,Bed Boundary,73.36,0.49,228.60
7266.4575,BED,    1.44,   62.60,3,8.57,F,Bed Boundary,75.97,0.49,228.66
7266.6396,BED,    1.44,   80.60,3,8.58,F,Bed Boundary,78.20,0.49,228.75
7266.9517,BED,    2.14,   68.00,3,8.57,F,Bed Boundary,82.45,0.49,228.90
7267.3359,BED,    1.44,   66.20,3,8.57,F,Bed Boundary,85.62,0.49,228.84
7267.5181,BED,    1.44,   68.00,3,8.57,F,Bed Boundary,85.77,0.49,228.78
7267.7197,BED,    1.44,   68.00,3,8.57,F,Bed Boundary,86.23,0.49,228.74
7268.0063,BED,    0.75,   62.60,3,8.58,F,Bed Boundary,87.32,0.49,228.76
7268.2207,BED,    1.39,   68.00,3,8.57,F,Bed Boundary,88.13,0.49,228.80
7268.4551,BED,    1.44,   71.60,3,8.56,F,Bed Boundary,89.09,0.49,228.78
7268.5854,BED,    2.14,   80.60,3,8.56,F,Bed Boundary,90.57,0.49,228.82
7268.7676,BED,    2.83,   82.40,2,8.56,G,Bed Boundary,89.79,0.49,228.86
7269.1060,BED,    1.44,   82.40,2,8.55,G,Bed Boundary,86.01,0.49,228.91
7269.3530,BED,    2.14,   80.60,2,8.55,G,Bed Boundary,83.95,0.50,229.00
7269.6982,BED,    2.14,   73.40,1,8.55,E,Bed Boundary,79.05,0.50,229.01
7269.9844,BED,    1.45,   77.00,1,8.54,E,Bed Boundary,75.02,0.50,229.03
7270.1274,BED,    2.14,   78.80,1,8.54,E,Bed Boundary,75.40,0.50,229.12
7270.5508,BED,    1.45,   80.60,1,8.54,E,Bed Boundary,76.55,0.50,229.55
7270.6938,BED,    1.44,   82.40,1,8.55,E,Bed Boundary,77.36,0.50,229.60
7270.9019,BED,    1.39,   84.20,1,8.55,E,Bed Boundary,78.67,0.50,229.68
7271.0518,BED,    2.14,   84.20,1,8.56,E,Bed Boundary,80.48,0.50,229.72
7271.2275,BED,    1.44,   84.20,1,8.56,E,Bed Boundary,78.99,0.50,229.74
7271.3706,BED,    2.14,   82.40,1,8.55,E,Bed Boundary,79.13,0.50,229.76
7271.6831,BED,    2.14,   93.20,1,8.54,E,Bed Boundary,79.47,0.50,229.88
7271.9434,BED,    1.45,   96.80,1,8.54,E,Bed Boundary,79.60,0.50,229.98
7272.0215,BED,    2.14,  104.00,1,8.54,E,Bed Boundary,79.41,0.50,229.98
7272.4834,BED,    2.14,   98.60,1,8.54,E,Bed Boundary,79.70,0.50,230.12
7272.6719,BED,    2.14,  100.40,1,8.53,E,Bed Boundary,78.91,0.50,230.19
7272.8086,BED,    2.14,  100.40,1,8.53,E,Bed Boundary,78.09,0.50,230.20
7272.9780,BED,    3.59,  100.40,1,8.53,E,Bed Boundary,78.28,0.50,230.19
7273.3618,BED,    1.44,   96.80,1,8.55,E,Bed Boundary,75.68,0.50,230.33
7273.7456,BED,    2.14,   86.00,1,8.56,E,Bed Boundary,74.20,0.50,230.49
7273.7896,FRAC,   68.50,  255.20,3,8.56,F,Natural Fracture,74.61,0.50,230.50
7273.8823,BED,    2.83,  100.40,1,8.56,E,Bed Boundary,75.47,0.50,230.54
7273.9868,BED,    2.14,   95.00,1,8.56,E,Bed Boundary,75.62,0.50,230.58
7274.0840,BED,    2.83,   93.20,1,8.56,E,Bed Boundary,76.87,0.50,230.62
7274.2666,BED,    2.14,   84.20,3,8.56,F,Bed Boundary,79.87,0.50,230.68
7274.4746,BED,    2.83,   64.40,3,8.56,F,Bed Boundary,81.54,0.50,230.75
7274.6245,BED,    2.14,   66.20,3,8.56,F,Bed Boundary,83.16,0.50,230.78
7274.8975,BED,    2.14,   77.00,3,8.57,F,Bed Boundary,86.53,0.50,230.77
7275.0410,BED,    2.14,   82.40,3,8.57,F,Bed Boundary,88.24,0.50,230.75
7275.2817,BED,    2.88,   80.60,3,8.56,F,Bed Boundary,88.48,0.50,230.76
7275.3921,BED,    2.83,   82.40,3,8.56,F,Bed Boundary,88.06,0.50,230.78
7275.7241,BED,    2.83,   91.40,3,8.57,F,Bed Boundary,87.07,0.50,230.79
7275.9063,BED,    2.83,   91.40,3,8.56,F,Bed Boundary,85.80,0.50,230.86
7276.3682,BED,    2.13,   95.00,3,8.58,F,Bed Boundary,84.04,0.50,231.02
7276.4727,BED,    3.57,   89.60,3,8.58,F,Bed Boundary,84.46,0.50,231.07
7276.5830,BED,    2.83,   89.60,3,8.58,F,Bed Boundary,85.45,0.50,231.07
7276.7065,BED,    1.39,   91.40,3,8.59,F,Bed Boundary,86.56,0.50,231.06
7276.8042,BED,    2.13,   89.60,3,8.59,F,Bed Boundary,88.18,0.50,231.06
7276.9541,BED,    2.13,   91.40,3,8.59,F,Bed Boundary,88.82,0.50,231.04
7277.1230,BED,    2.83,   91.40,3,8.58,F,Bed Boundary,90.40,0.50,231.01
7277.5269,BED,    2.14,   93.20,3,8.56,F,Bed Boundary,87.58,0.50,231.05
7277.6567,BED,    2.14,   95.00,3,8.55,F,Bed Boundary,86.35,0.50,231.04
7277.8652,BED,    3.58,   95.00,3,8.54,F,Bed Boundary,84.16,0.50,230.98
7278.1577,BED,    2.09,   89.60,3,8.55,F,Bed Boundary,81.98,0.50,230.80
7278.2554,BED,    2.14,   89.60,3,8.55,F,Bed Boundary,81.79,0.50,230.73
7278.3857,BED,    2.14,   89.60,3,8.55,F,Bed Boundary,81.28,0.50,230.65
7278.6592,BED,    1.44,   89.60,3,8.55,F,Bed Boundary,80.10,0.50,230.49
7278.7827,BED,    1.44,   95.00,3,8.55,F,Bed Boundary,79.95,0.50,230.44
7278.9390,BED,    2.14,  102.20,3,8.55,F,Bed Boundary,79.78,0.50,230.40
7279.1602,BED,    2.83,   93.20,3,8.57,F,Bed Boundary,79.38,0.50,230.41
7279.3228,BED,    1.44,   95.00,3,8.56,F,Bed Boundary,79.63,0.50,230.42
